Michael                  20181009N2
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     RdAlt    MixR    VtWnd     SfcPr    ThetaE                                     
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s       mB      Deg                             
 173000     27.988   82.033   321.00   185.20      1.1      1.3     48.0   1007.0   359.30     2.40    32.07   -16.30     -3.5     48.0   1.0500     0.30   1012.4   308.20                              
 173001     27.988   82.033   321.00   185.20      1.1      1.3     48.0   1007.0     2.20     2.40    32.08   -16.40     -3.8     48.0   1.0400     0.20   1012.4   308.20                              
 173002     27.988   82.033   321.00   185.20      1.1      1.3     48.0   1006.9     2.10     2.40    32.09   -16.50     -4.3     48.0   1.0300     0.20   1012.3   308.10                              
 173003     27.988   82.033   321.00   185.20      1.1      1.3     48.0   1006.9    10.20     2.40    32.10   -16.70     -4.3     48.0   1.0200     0.20   1012.3   308.10                              
 173004     27.988   82.033   321.00   185.70      1.1      1.3     47.0   1006.9   357.20     2.40    32.12   -16.80     -4.4     48.0   1.0100     0.30   1012.3   308.10                              
 173005     27.988   82.033   321.10   190.40      1.0      1.3     47.0   1006.9     3.30     2.30    32.13   -16.80     -4.8     47.0   1.0100     0.30   1012.3   308.10                              
 173006     27.988   82.033   321.20   205.80      0.9      1.3     47.0   1006.9     7.40     2.10    32.13   -16.90     -4.6     47.0   1.0000     0.30   1012.3   308.10                              
 173007     27.988   82.033   321.30   223.30      0.7      1.3     47.0   1006.9    13.90     1.90    32.14   -16.90     -4.5     47.0   1.0000     0.30   1012.3   308.10                              
 173008     27.988   82.033   321.90   248.50      0.6      1.3     47.0   1007.0    20.10     1.60    32.16   -17.00     -4.2     47.0   0.9900     0.30   1012.4   308.10                              
 173009     27.988   82.033   323.00   274.60      0.7      1.3     47.0   1006.9    31.20     1.30    32.16   -17.00     -4.3     47.0   0.9900     0.30   1012.3   308.10                              
 173010     27.988   82.033   324.60   298.90      1.0      1.3     47.0   1006.9    54.10     1.20    32.16   -17.00     -4.3     47.0   0.9900     0.30   1012.3   308.10                              
 173011     27.988   82.033   326.90   315.70      1.3      1.3     47.0   1007.0    76.20     1.00    32.15   -17.00     -4.0     47.0   0.9900     0.30   1012.4   308.10                              
 173012     27.988   82.033   330.00   328.20      1.7      1.3     47.0   1007.0   115.40     0.70    32.11   -17.00     -3.5     47.0   0.9900     0.30   1012.4   308.00                              
 173013     27.988   82.033   334.10   336.20      2.1      1.3     47.0   1007.0   181.30     1.00    32.04   -17.00     -3.9     47.0   0.9900     0.40   1012.4   307.90                              
 173014     27.988   82.033   338.20   342.60      2.5      1.3     47.0   1007.0   196.30     1.90    31.97   -17.00     -3.9     47.0   1.0000     0.30   1012.4   307.90                              
 173015     27.988   82.033   342.70   348.80      3.0      1.3     47.0   1007.0   187.70     1.90    31.92   -16.90     -3.8     47.0   1.0100     0.40   1012.4   307.90                              
 173016     27.988   82.033   347.40   352.40      3.4      1.3     47.0   1006.9   188.30     2.40    31.87   -16.80     -4.3     47.0   1.0100     0.40   1012.3   307.80                              
 173017     27.988   82.033   351.00   354.30      3.9      1.3     47.0   1006.9   189.90     2.90    31.82   -16.60     -4.8     47.0   1.0200     0.30   1012.3   307.80                              
 173018     27.988   82.033   353.60   353.60      4.3      1.3     47.0   1006.9   158.60     4.40    31.82   -16.40     -4.3     48.0   1.0400     0.00   1012.3   307.90                              
 173019     27.988   82.033   354.90   354.60      4.8      1.3     47.0   1006.9   160.20     4.90    31.75   -16.20     -4.2     48.0   1.0600     0.00   1012.4   307.90                              
 173020     27.988   82.033   355.90   354.40      5.0      1.3     47.0   1006.9   160.10     5.00    31.67   -15.90     -4.1     48.0   1.0900     0.00   1012.4   307.90                              
 173021     27.988   82.033   356.30   355.40      4.9      1.3     47.0   1006.9   160.50     4.70    31.66   -15.50     -4.3     48.0   1.1200     0.10   1012.3   308.00                              
 173022     27.988   82.033   357.60     0.00      4.7      1.3     48.0   1006.9   165.20     4.40    31.58   -15.10     -4.4     48.0   1.1700     0.10   1012.3   308.00                              
 173023     27.988   82.033     1.30    10.50      4.6      1.3     48.0   1006.9   177.30     4.30    31.57   -14.60     -4.3     48.0   1.2100     0.10   1012.3   308.20                              
 173024     27.988   82.033     8.60    24.70      5.0      1.3     48.0   1006.9   197.60     4.20    31.56   -14.10     -4.6     48.0   1.2600     0.10   1012.3   308.30                              
 173025     27.988   82.033    18.40    36.40      5.3      1.3     48.0   1006.9   212.70     4.50    31.51   -13.50     -4.2     48.0   1.3300     0.10   1012.4   308.50                              
 173026     27.988   82.033    29.30    49.50      5.8      1.3     48.0   1006.9   228.90     4.90    31.37   -13.00     -4.3     48.0   1.3900     0.20   1012.4   308.50                              
 173027     27.988   82.033    40.50    61.90      6.2      1.3     48.0   1006.9   243.60     5.30    31.26   -12.30     -4.3     48.0   1.4700     0.20   1012.4   308.70                              
 173028     27.988   82.033    52.10    74.20      6.7      1.3     48.0   1006.9   257.00     5.70    31.15   -11.60     -4.4     48.0   1.5500     0.20   1012.4   308.80                              
 173029     27.988   82.033    64.60    84.90      7.1      1.3     48.0   1006.9   268.60     6.20    31.12   -10.90     -4.5     48.0   1.6400     0.30   1012.3   309.10                              
 173030     27.988   82.032    74.20    90.10      7.5      1.3     48.0   1006.9   273.00     6.40    31.08   -10.20     -4.5     48.0   1.7400    -0.10   1012.3   309.30                              
 173031     27.988   82.032    81.50    95.40      8.0      4.8     48.0   1006.9   273.80     3.20    31.06    -9.40     -4.0     48.0   1.8400     0.00   1012.4   309.60                              
 173032     27.988   82.032    86.80    97.40      8.6      8.8     48.0   1006.9   104.60     0.10    31.25    -8.70     -4.3     48.0   1.9600     0.20   1012.4   310.20                              
 173033     27.988   82.032    89.20    96.50      9.9     11.8     48.0   1006.8    97.50     1.90    31.43    -7.90     -4.9     48.0   2.0800     0.00   1012.3   310.70                              
 173034     27.988   82.032    89.50    95.40     11.8     15.4     48.0   1006.8    97.70     3.60    31.36    -7.10     -5.5     48.0   2.2100     0.00   1012.2   311.10                              
 173035     27.988   82.032    88.90    94.30     14.7     18.6     48.0   1006.7   101.20     3.90    31.24    -6.40     -5.7     48.0   2.3400     0.20   1012.2   311.40                              
 173036     27.988   82.032    88.90    93.70     17.2     22.3     48.0   1006.7    97.80     5.00    31.23    -6.00     -5.7     48.0   2.4200     0.30   1012.2   311.60                              
 173037     27.988   82.032    89.50    93.50     19.9     24.9     48.0   1006.7    95.90     5.00    31.00    -6.10     -6.2     48.0   2.4000     0.20   1012.1   311.30                              
 173038     27.988   82.032    89.70    93.00     23.3     27.0     48.0   1006.6    98.20     3.70    30.82    -6.30     -6.4     48.0   2.3500     0.60   1012.1   311.00                              
 173039     27.988   82.032    89.60    92.70     26.3     31.4     48.0   1006.6   112.10     5.30    30.81    -6.60     -6.4     48.0   2.3100     0.60   1012.1   310.80                              
 173040     27.988   82.030    89.40    92.40     29.3     33.4     48.0   1006.6   111.90     4.30    30.76    -6.60     -6.9     48.0   2.3000     0.60   1012.1   310.80                              
 173041     27.988   82.030    89.70    92.30     32.2     36.5     48.0   1006.6   104.50     4.30    30.88    -6.40     -6.8     48.0   2.3300     0.60   1012.1   311.00                              
 173042     27.988   82.030    89.50    91.90     35.3     40.9     48.0   1006.6    99.40     5.60    30.87    -6.00     -6.9     48.0   2.4100     0.70   1012.0   311.20                              
 173043     27.988   82.030    89.20    91.70     38.2     43.9     47.0   1006.6   108.90     5.90    30.76    -5.50     -7.3     48.0   2.5000     0.80   1012.0   311.40                              
 173044     27.988   82.030    89.40    91.60     40.9     45.7     47.0   1006.5   112.10     5.00    30.78    -5.00     -7.5     47.0   2.5900     0.80   1012.0   311.70                              
 173045     27.988   82.028    89.60    91.60     43.6     48.0     47.0   1006.5   102.80     4.50    30.84    -4.90     -7.8     47.0   2.6200     0.80   1011.9   311.80                              
 173046     27.988   82.028    89.70    91.50     46.6     50.6     47.0   1006.6    90.90     3.90    31.09    -5.00     -7.3     47.0   2.5900     1.20   1012.0   312.00                              
 173047     27.988   82.028    89.30    91.50     49.4     55.5     47.0   1006.6    92.00     6.10    31.19    -5.20     -7.4     47.0   2.5600     1.20   1012.0   312.00                              
 173048     27.988   82.027    89.10    91.30     52.0     56.8     47.0   1006.7   108.20     5.00    31.10    -5.40     -6.9     47.0   2.5300     1.20   1012.1   311.80                              
 173049     27.988   82.027    89.30    91.20     54.6     59.4     47.0   1006.6   113.30     5.10    31.02    -5.50     -7.6     47.0   2.5100     1.10   1012.0   311.60                              
 173050     27.988   82.027    89.50    91.10     57.4     62.6     46.0   1006.7   113.70     5.50    30.86    -5.60     -7.5     47.0   2.4900     1.20   1012.0   311.40                              
 173051     27.988   82.025    89.40    91.00     59.9     64.7     46.0   1006.8   107.10     4.90    30.97    -5.70     -6.3     46.0   2.4700     1.10   1012.1   311.50                              
 173052     27.988   82.025    89.40    91.00     62.5     66.6     46.0   1006.8   109.50     4.20    31.13    -5.70     -6.3     46.0   2.4600     1.40   1012.1   311.60                              
 173053     27.988   82.025    89.60    91.00     64.8     71.4     46.0   1006.7    99.40     6.60    30.96    -5.80     -6.9     46.0   2.4500     1.30   1012.1   311.40                              
 173054     27.988   82.023    89.60    91.00     67.2     73.0     47.0   1006.8    99.90     5.80    30.83    -5.80     -6.2     47.0   2.4400     1.40   1012.1   311.20                              
 173055     27.988   82.023    89.70    90.90     69.7     75.0     47.0   1006.7   108.00     5.50    30.74    -5.90     -6.6     47.0   2.4300     1.40   1012.1   311.10                              
 173056     27.988   82.022    89.60    90.90     71.8     76.7     47.0   1006.9   108.20     5.10    30.85    -5.90     -5.0     47.0   2.4300     1.60   1012.3   311.20                              
 173057     27.988   82.022    89.70    90.90     74.1     79.3     47.0   1007.2   110.60     5.40    30.74    -5.90     -2.0     47.0   2.4200     1.10   1012.6   311.00                              
 173058     27.988   82.020    89.70    90.80     76.2     81.5     48.0   1007.0   117.30     5.90    30.57    -6.00     -3.1     48.0   2.4000     1.40   1012.5   310.80                              
 173059     27.988   82.020    89.70    90.50     78.1     83.2     50.0   1005.8   123.70     6.00    30.52    -6.20    -11.5     50.0   2.3800     1.40   1011.5   310.80                              
 173100     27.988   82.020    90.00    90.10     79.6     85.1     53.0   1005.0   121.40     6.30    30.33    -6.30    -14.9     53.0   2.3500     1.10   1011.1   310.60                              
 173101     27.988   82.018    90.10    89.80     80.8     86.3     57.0   1004.2   125.50     6.50    30.20    -6.50    -18.0     57.0   2.3300     1.10   1010.7   310.50                              
 173102     27.988   82.018    90.20    89.70     81.8     86.5     63.0   1003.3   129.90     5.80    30.15    -6.60    -18.7     63.0   2.3000     1.40   1010.5   310.40                              
 173103     27.988   82.017    90.30    89.50     82.6     88.1     71.0   1005.1   118.20     5.80    30.14    -6.70      3.7     71.0   2.2900     0.90   1013.2   310.20                              
 173104     27.988   82.017    90.10    89.50     83.2     89.5     81.0   1003.9   123.00     6.70    30.03    -6.80      3.9     81.0   2.2700     0.60   1013.2   310.10                              
 173105     27.988   82.015    90.00    89.40     83.7     89.6     92.0   1003.0   116.20     5.90    30.13    -6.90      7.3     92.0   2.2500     1.40   1013.5   310.30                              
 173106     27.988   82.015    89.90    89.40     84.1     89.1    104.0   1001.8   125.50     5.10    30.05    -7.00      9.2    104.0   2.2400     1.10   1013.6   310.20                              
 173107     27.988   82.013    89.90    89.40     84.6     90.3    117.0   1000.2   119.30     5.50    29.86    -7.10      9.3    118.0   2.2200     1.20   1013.6   310.20                              
 173108     27.988   82.012    89.80    89.40     85.0     89.9    132.0    998.9   138.10     5.60    29.79    -7.20     12.4    132.0   2.2100     0.20   1013.9   310.20                              
 173109     27.988   82.012    89.80    89.10     85.3     91.6    147.0    997.2   127.70     6.30    29.55    -7.30     12.8    147.0   2.2100    -0.50   1013.8   310.10                              
 173110     27.988   82.010    89.70    88.80     85.5     92.8    162.0    995.3   128.10     7.40    29.37    -7.30     11.8    162.0   2.2000    -0.20   1013.6   310.00                              
 173111     27.988   82.010    89.70    88.60     85.8     93.8    178.0    993.5   117.30     7.50    29.21    -7.30     13.3    178.0   2.2000     0.40   1013.7   310.00                              
 173112     27.988   82.008    89.70    88.60     86.2     93.7    194.0    992.2   107.80     6.20    29.18    -7.40     17.7    194.0   2.2000    -0.80   1014.1   310.10                              
 173113     27.988   82.008    89.10    88.70     86.7     95.4    210.0    990.0   109.00     7.80    28.97    -7.40     15.3    210.0   2.1900     0.00   1013.7   310.10                              
 173114     27.988   82.007    88.70    88.80     87.3     95.2    225.0    988.1   118.00     7.60    28.89    -7.50     14.8    226.0   2.1800     0.30   1013.6   310.10                              
 173115     27.988   82.007    88.90    88.80     88.2     96.4    240.0    986.4   117.70     8.10    28.71    -7.60     15.7    241.0   2.1700    -0.10   1013.6   310.00                              
 173116     27.988   82.005    89.40    88.70     89.1     96.6    255.0    984.9   108.60     6.90    28.62    -7.70     17.0    255.0   2.1700     0.40   1013.7   310.10                              
 173117     27.988   82.005    89.50    88.90     89.8     96.8    268.0    983.4   105.60     6.40    28.52    -7.70     17.7    268.0   2.1600     0.70   1013.7   310.10                              
 173118     27.988   82.003    89.60    89.40     90.4     98.3    281.0    982.1   106.70     7.30    28.31    -7.80     20.0    282.0   2.1500    -0.10   1013.9   309.90                              
 173119     27.988   82.003    90.30    90.00     90.9     99.7    293.0    980.6   111.30     8.50    28.12    -7.90     18.6    294.0   2.1400    -0.40   1013.7   309.90                              
 173120     27.988   82.002    91.50    90.90     91.4     99.8    304.0    979.3   111.30     8.20    28.03    -7.90     18.7    305.0   2.1400    -0.60   1013.6   309.90                              
 173121     27.988   82.000    92.90    92.00     91.8     99.9    314.0    978.1   110.00     7.90    27.93    -8.00     18.6    315.0   2.1300    -0.20   1013.5   309.90                              
 173122     27.988   82.000    94.30    93.20     92.2    100.7    324.0    977.0   108.40     8.40    27.81    -8.00     18.7    325.0   2.1300     0.10   1013.5   309.80                              
 173123     27.988   81.998    95.70    94.70     92.5    101.4    334.0    975.9   108.00     8.60    27.73    -8.00     19.6    335.0   2.1300    -0.70   1013.5   309.90                              
 173124     27.988   81.998    97.10    96.10     92.8    101.5    344.0    974.6   109.10     8.40    27.70    -8.00     17.8    344.0   2.1300    -0.40   1013.3   309.90                              
 173125     27.988   81.997    99.20    97.90     93.1    101.3    353.0    973.7   114.70     8.00    27.64    -8.10     19.8    354.0   2.1200    -1.00   1013.4   310.00                              
 173126     27.988   81.997   101.10   100.10     93.3    101.4    363.0    972.4   110.10     7.60    27.60    -8.10     18.1    363.0   2.1200    -0.70   1013.2   310.00                              
 173127     27.988   81.995   103.20   102.10     93.5    101.7    372.0    971.4   114.40     7.90    27.51    -8.10     19.3    373.0   2.1200    -0.50   1013.3   310.00                              
 173128     27.988   81.995   105.40   104.10     93.6    102.4    380.0    969.8   114.40     8.50    27.42    -8.20     13.6    381.0   2.1200    -0.30   1012.5   310.10                              
 173129     27.988   81.993   107.60   106.30     93.6    102.2    390.0    969.3   117.10     8.20    27.38    -8.20     18.5    390.0   2.1200    -0.30   1013.1   310.10                              
 173130     27.988   81.992   109.90   108.70     93.6    102.2    400.0    968.2   116.40     8.00    27.28    -8.20     19.2    400.0   2.1200    -0.80   1013.1   310.10                              
 173131     27.987   81.992   111.90   110.70     93.7    102.2    410.0    967.4   117.80     8.00    27.16    -8.20     22.0    410.0   2.1200    -0.80   1013.4   310.00                              
 173132     27.987   81.990   114.20   113.00     93.7    102.6    420.0    965.9   114.50     8.40    27.01    -8.20     18.6    420.0   2.1200    -1.20   1012.9   310.00                              
 173133     27.987   81.990   116.60   115.20     93.7    102.6    429.0    965.1   117.70     8.40    26.95    -8.20     21.3    429.0   2.1200    -1.20   1013.2   310.00                              
 173134     27.987   81.988   118.80   118.10     93.7    102.6    438.0    964.1   118.00     8.30    26.86    -8.20     21.4    438.0   2.1300    -0.90   1013.2   310.00                              
 173135     27.987   81.988   121.10   120.50     93.8    101.9    447.0    963.2   118.80     7.70    26.83    -8.20     22.8    447.0   2.1300    -0.40   1013.3   310.10                              
 173136     27.985   81.987   123.40   123.10     94.0    102.3    455.0    962.3   114.70     8.00    26.70    -8.10     23.1    455.0   2.1400     0.20   1013.3   310.10                              
 173137     27.985   81.987   125.50   125.40     94.3    102.3    463.0    961.4   120.20     7.70    26.60    -8.10     22.6    463.0   2.1500    -0.50   1013.2   310.10                              
 173138     27.985   81.985   127.80   127.70     94.7    102.5    470.0    960.9   117.10     7.60    26.43    -8.00     25.9    470.0   2.1600    -1.20   1013.5   310.00                              
 173139     27.983   81.985   130.20   130.10     95.0    102.5    476.0    960.1   115.60     7.50    26.39    -8.00     25.2    477.0   2.1600    -1.60   1013.4   310.00                              
 173140     27.983   81.985   132.50   132.50     95.3    102.4    482.0    959.3   116.80     7.10    26.34    -8.00     23.7    482.0   2.1700    -1.60   1013.2   310.10                              
 173141     27.983   81.983   135.00   135.20     95.7    103.0    487.0    958.9   116.90     7.50    26.27    -8.00     25.6    487.0   2.1700    -1.50   1013.4   310.00                              
 173142     27.982   81.983   137.20   137.80     96.1    103.8    492.0    958.2   114.40     8.20    26.23    -8.00     24.5    492.0   2.1700    -0.90   1013.3   310.00                              
 173143     27.982   81.982   139.30   140.10     96.5    103.6    497.0    957.4   115.00     7.60    26.27    -8.00     22.4    497.0   2.1700    -0.50   1013.0   310.20                              
 173144     27.982   81.982   141.60   142.70     97.0    103.6    502.0    957.0   114.40     7.30    26.15    -8.00     23.4    502.0   2.1700    -0.80   1013.1   310.10                              
 173145     27.980   81.982   143.90   145.20     97.5    104.2    506.0    956.5   111.90     7.70    26.08    -8.00     24.1    507.0   2.1700    -0.90   1013.1   310.00                              
 173146     27.980   81.980   146.10   147.30     97.9    103.9    511.0    956.2   117.10     6.70    26.08    -8.00     25.7    511.0   2.1700    -1.00   1013.3   310.10                              
 173147     27.978   81.980   148.20   149.80     98.4    104.2    516.0    955.6   117.80     6.60    26.02    -8.00     26.0    516.0   2.1700    -0.40   1013.3   310.10                              
 173148     27.978   81.980   150.40   151.90     98.9    104.5    521.0    955.0   124.60     6.20    26.03    -8.00     25.3    521.0   2.1700    -0.20   1013.2   310.20                              
 173149     27.977   81.978   152.60   153.90     99.3    105.2    525.0    954.5   121.00     6.70    25.99    -8.00     25.4    526.0   2.1800    -0.30   1013.2   310.20                              
 173150     27.977   81.978   154.80   156.10     99.8    105.8    530.0    953.8   120.30     7.10    25.92    -8.00     24.3    531.0   2.1800    -0.90   1013.0   310.20                              
 173151     27.975   81.978   156.70   158.20    100.2    106.3    536.0    952.7   139.70     6.40    25.98    -8.00     20.2    536.0   2.1800     1.90   1012.5   310.30                              
 173152     27.975   81.978   158.60   160.00    100.6    106.6    541.0    952.5   149.00     6.00    25.95    -8.00     24.1    542.0   2.1800     2.70   1012.9   310.30                              
 173153     27.973   81.978   161.10   161.90    101.2    107.5    548.0    951.7   139.60     6.70    25.89    -8.00     23.6    548.0   2.1800     3.30   1012.8   310.30                              
 173154     27.973   81.977   162.80   163.60    101.7    106.5    555.0    951.3   130.10     5.60    25.94    -8.00     26.9    556.0   2.1800     2.40   1013.1   310.40                              
 173155     27.972   81.977   163.50   165.20    102.3    106.3    563.0    950.4   112.00     6.40    25.90    -8.00     27.2    563.0   2.1900     2.70   1013.1   310.50                              
 173156     27.972   81.977   164.10   166.50    102.8    107.2    571.0    950.2   114.60     6.60    25.74    -8.00     33.4    571.0   2.1900     0.80   1013.9   310.30                              
 173157     27.970   81.977   164.90   167.80    103.4    108.8    577.0    949.1   120.80     7.50    25.53    -8.00     30.4    578.0   2.1900    -0.30   1013.5   310.20                              
 173158     27.970   81.977   166.00   169.10    103.9    109.4    583.0    948.3   119.10     8.00    25.51    -8.00     29.0    584.0   2.1900     0.30   1013.3   310.30                              
 173159     27.968   81.977   167.00   170.30    104.5    108.3    589.0    948.1   110.80     6.90    25.53    -8.00     33.3    589.0   2.1900    -1.40   1013.8   310.30                              
 173200     27.968   81.977   168.00   171.40    104.8    108.5    593.0    947.5   111.60     6.80    25.42    -8.00     32.6    594.0   2.1900    -1.30   1013.7   310.30                              
 173201     27.967   81.975   169.10   172.50    105.0    110.2    597.0    946.9   121.40     7.90    25.24    -8.00     30.7    598.0   2.2000    -1.40   1013.5   310.20                              
 173202     27.965   81.975   170.10   173.70    104.9    110.7    600.0    946.6   119.20     9.30    25.30    -8.00     31.5    601.0   2.2000    -2.10   1013.5   310.20                              
 173203     27.965   81.975   170.60   174.60    104.9    109.5    603.0    946.2   114.80     8.50    25.42    -8.00     30.6    604.0   2.2000    -1.30   1013.3   310.40                              
 173204     27.963   81.975   171.10   175.50    104.7    109.3    606.0    946.0   116.40     8.30    25.34    -8.00     32.3    607.0   2.2000    -0.70   1013.6   310.40                              
 173205     27.963   81.975   171.70   176.30    104.6    109.4    610.0    945.8   120.10     8.20    25.24    -8.00     33.3    610.0   2.2000    -0.20   1013.7   310.30                              
 173206     27.962   81.975   172.20   176.80    104.3    109.7    613.0    945.3   119.50     9.30    25.19    -8.00     32.8    614.0   2.2000    -0.60   1013.6   310.30                              
 173207     27.962   81.975   172.30   177.10    104.0    109.5    617.0    944.4   118.10     9.80    25.16    -8.00     28.9    618.0   2.2000    -0.50   1013.1   310.30                              
 173208     27.960   81.975   172.10   177.50    103.8    109.0    621.0    944.2   118.30     9.40    25.14    -8.00     30.8    622.0   2.2000    -0.10   1013.3   310.30                              
 173209     27.960   81.975   172.10   177.70    103.7    108.8    625.0    944.0   117.10     9.60    25.11    -8.00     32.7    625.0   2.2100    -0.20   1013.5   310.30                              
 173210     27.958   81.975   172.20   177.90    103.5    108.2    627.0    943.9   116.60     9.00    25.07    -8.00     34.4    628.0   2.2100    -0.10   1013.7   310.30                              
 173211     27.957   81.975   172.50   178.10    103.5    108.2    629.0    943.7   116.40     9.20    25.02    -8.00     34.9    630.0   2.2100    -0.60   1013.8   310.30                              
 173212     27.957   81.975   172.70   178.20    103.5    108.2    631.0    943.6   117.50     9.00    24.98    -7.90     35.2    631.0   2.2100    -0.50   1013.8   310.20                              
 173213     27.955   81.975   172.90   178.50    103.6    108.1    632.0    943.4   115.60     9.20    24.96    -7.90     35.2    633.0   2.2200    -1.40   1013.8   310.30                              
 173214     27.955   81.975   173.20   178.80    103.6    108.1    633.0    942.9   119.60     8.30    24.90    -7.90     32.2    634.0   2.2300    -0.90   1013.4   310.30                              
 173215     27.953   81.975   173.70   179.00    103.6    107.7    635.0    942.8   118.70     7.70    24.89    -7.80     32.4    636.0   2.2400    -0.60   1013.5   310.30                              
 173216     27.953   81.975   174.10   179.20    103.6    107.1    637.0    942.6   114.90     7.50    24.87    -7.70     33.5    638.0   2.2600    -0.50   1013.6   310.40                              
 173217     27.952   81.975   174.70   179.50    103.7    107.1    640.0    942.3   111.70     8.30    24.75    -7.70     32.9    640.0   2.2700    -0.70   1013.5   310.30                              
 173218     27.952   81.975   175.20   180.00    103.8    107.8    642.0    942.0   115.40     8.60    24.65    -7.60     32.5    642.0   2.2800    -0.60   1013.5   310.30                              
 173219     27.950   81.975   175.80   180.80    104.1    108.7    644.0    941.8   119.80     8.90    24.67    -7.50     33.2    645.0   2.3000    -0.20   1013.5   310.40                              
 173220     27.948   81.975   176.80   181.80    104.6    108.7    647.0    941.6   118.90     8.50    24.72    -7.30     33.6    647.0   2.3300     0.00   1013.6   310.50                              
 173221     27.948   81.975   178.20   182.70    105.0    108.9    649.0    941.3   118.90     8.10    24.69    -7.20     33.6    650.0   2.3500     0.00   1013.5   310.60                              
 173222     27.947   81.975   179.50   183.90    105.7    109.1    652.0    940.7   118.90     7.50    24.67    -7.10     30.8    653.0   2.3700     0.40   1013.2   310.70                              
 173223     27.947   81.975   180.90   185.10    106.3    109.4    655.0    940.2   119.20     6.90    24.63    -7.00     29.5    656.0   2.4000     0.20   1013.0   310.80                              
 173224     27.945   81.975   182.60   186.40    107.1    109.9    659.0    939.8   117.10     7.40    24.56    -6.80     29.9    659.0   2.4200     0.50   1013.1   310.80                              
 173225     27.945   81.975   184.20   187.90    107.8    110.1    663.0    939.7   114.50     7.10    24.55    -6.70     32.4    663.0   2.4500     0.90   1013.3   310.90                              
 173226     27.943   81.975   186.00   189.60    108.6    110.4    667.0    939.2   112.50     7.00    24.53    -6.60     33.1    668.0   2.4600     1.10   1013.4   310.90                              
 173227     27.942   81.975   187.80   191.30    109.4    110.8    673.0    938.6   110.80     6.40    24.47    -6.60     33.4    673.0   2.4800     0.20   1013.4   311.00                              
 173228     27.942   81.977   189.90   193.00    110.1    112.0    678.0    937.8   116.20     6.80    24.31    -6.40     31.2    679.0   2.5000     0.40   1013.1   311.00                              
 173229     27.940   81.977   191.90   195.10    111.0    112.1    684.0    937.0   111.70     6.70    24.27    -6.40     30.9    685.0   2.5200     1.10   1013.0   311.10                              
 173230     27.940   81.977   194.00   197.10    111.7    112.6    691.0    936.2   111.80     6.30    24.17    -6.30     30.2    692.0   2.5300     1.00   1012.9   311.10                              
 173231     27.938   81.977   196.10   198.90    112.5    114.1    699.0    935.4   119.90     6.70    24.04    -6.30     30.7    699.0   2.5400     1.60   1013.0   311.00                              
 173232     27.938   81.977   198.20   201.00    113.2    114.5    707.0    934.8   117.30     7.20    24.08    -6.20     33.4    708.0   2.5600     0.90   1013.2   311.20                              
 173233     27.937   81.978   200.10   203.00    113.8    114.4    716.0    933.8   113.30     6.90    24.06    -6.10     34.1    717.0   2.5700     0.00   1013.3   311.30                              
 173234     27.937   81.978   202.20   205.10    114.5    114.6    725.0    933.1   111.30     7.70    24.12    -6.10     36.4    726.0   2.5900     0.00   1013.5   311.50                              
 173235     27.935   81.978   204.20   207.30    115.1    115.5    735.0    931.6   115.00     8.60    24.20    -6.00     33.2    735.0   2.6000    -0.10   1013.0   311.70                              
 173236     27.933   81.980   206.10   209.80    115.7    116.0    745.0    930.7   116.20     9.10    24.21    -6.00     35.6    746.0   2.6100    -0.70   1013.2   311.90                              
 173237     27.933   81.980   208.20   211.90    116.2    115.9    756.0    929.4   114.50     8.50    24.17    -6.00     34.6    757.0   2.6200    -0.40   1013.0   312.00                              
 173238     27.932   81.980   210.40   214.10    116.6    115.6    767.0    928.5   111.50     9.90    24.07    -5.90     37.5    768.0   2.6300    -1.20   1013.3   312.00                              
 173239     27.932   81.982   212.20   216.20    117.0    115.9    779.0    927.0   112.90     9.40    23.92    -5.90     36.0    780.0   2.6300    -0.70   1013.1   312.00                              
 173240     27.930   81.982   214.10   218.10    117.5    116.1    791.0    925.8   112.40     9.20    23.75    -5.90     37.4    792.0   2.6400    -0.80   1013.2   312.00                              
 173241     27.930   81.983   216.10   220.10    117.7    116.8    804.0    924.4   117.40     8.80    23.54    -5.90     38.5    805.0   2.6400    -0.30   1013.3   311.90                              
 173242     27.928   81.983   217.90   222.00    118.2    116.9    818.0    923.0   116.00     8.80    23.41    -5.90     38.5    818.0   2.6500    -1.00   1013.2   311.90                              
 173243     27.928   81.985   219.70   223.80    118.6    116.8    831.0    921.9   115.70     9.90    23.28    -5.90     42.2    831.0   2.6500    -1.70   1013.6   311.90                              
 173244     27.927   81.985   221.40   225.40    118.9    118.1    843.0    920.3   122.70     8.10    22.98    -5.90     40.1    844.0   2.6600    -1.00   1013.3   311.70                              
 173245     27.927   81.987   223.20   227.30    119.2    118.7    855.0    918.6   126.80     8.60    22.83    -5.90     37.0    856.0   2.6700    -1.10   1012.9   311.70                              
 173246     27.927   81.987   225.10   229.00    119.9    118.9    868.0    917.7   125.60     8.60    22.69    -5.90     41.8    869.0   2.6700    -1.00   1013.5   311.70                              
 173247     27.925   81.988   226.70   230.70    120.2    118.5    880.0    916.4   123.30     8.10    22.68    -5.90     42.0    881.0   2.6700     1.20   1013.4   311.80                              
